Reporting org id,Reporting org name,Reporting org type,Provider org id,Provider org name,Provider org type,Receiver org id,Receiver org name,Receiver org type,Humanitarian?,Strict?,Transaction direction,Total money
dac-1601,Bill and Melinda Gates Foundation,60,,,,us-ein-13-3843435,World Food Program USA,,1,0,outgoing,4500000
dac-1601,Bill and Melinda Gates Foundation,60,,,,xm-dac-41140,World Food Programme,40,0,0,outgoing,5751152
dac-1601,Bill and Melinda Gates Foundation,60,,,,xm-dac-928,World Health Organization,40,0,0,outgoing,21597822
dac-1601,Bill and Melinda Gates Foundation,60,,,,us-ein-521257057,World Resources Institute,10,0,0,outgoing,798412
dac-1601,Bill and Melinda Gates Foundation,60,,,,us-ein-521257057,World Resources Institute,10,0,1,outgoing,425000
dac-1601,Bill and Melinda Gates Foundation,60,,,,,Zoetis,,0,0,outgoing,3912852
gb-chc-220949,British Red Cross,21,,,,nan,U.S. Government - Department of Agriculture,10,0,0,outgoing,28074948139
id-djp-023047012526000,Business Watch Indonesia,22,,,,,(Direct expenditure),,0,0,outgoing,361656
id-djp-023047012526000,Business Watch Indonesia,22,nl-kvk-51756811,Solidaridad,21,,,,0,0,incoming,377109
gb-chc-285776,CAFOD,21,,,,,ASOCIACION UNIDOS POR LA VIDA,22,0,1,outgoing,24937
gb-chc-285776,CAFOD,21,,,,,ASOCIACIÓN SERVICIO SOLIDARIO CVX,22,0,1,outgoing,126329
gb-chc-285776,CAFOD,21,,,,,Acción Cultural Loyola - Potosí,23,0,0,outgoing,23896
gb-chc-285776,CAFOD,21,,,,,Archdiocese of Gulu,23,0,1,outgoing,127318
gb-chc-285776,CAFOD,21,,,,,Asociación Colectivo Madre Selva,23,0,0,outgoing,20539
gb-chc-285776,CAFOD,21,,,,,Asociación para el Desarrollo de El Salvador,23,0,0,outgoing,23980
gb-chc-285776,CAFOD,21,,,,,Bangladesh Association for Sustainable Development,22,0,1,outgoing,104424
gb-chc-285776,CAFOD,21,,,,,Bangladesh Environmental Lawyers Association,22,0,0,outgoing,129399
gb-chc-285776,CAFOD,21,,,,,CINEP - Centro de Investigación y Educación Popular/Programa por la Paz,22,0,0,outgoing,300367
gb-chc-285776,CAFOD,21,,,,,Cambodian Organization for Children and Development,23,0,0,outgoing,90724
gb-chc-285776,CAFOD,21,,,,,Caritas & Development Office Monrovia,23,0,1,outgoing,126126
gb-chc-285776,CAFOD,21,,,,,Caritas Bangladesh Central Office,22,0,0,outgoing,531183
gb-chc-285776,CAFOD,21,,,,,Caritas Chinhoyi,23,0,0,outgoing,39698
gb-chc-285776,CAFOD,21,,,,,Caritas Chinhoyi,23,0,1,outgoing,30262
gb-chc-285776,CAFOD,21,,,,,Caritas DR Congo Bukavu Diocese,23,0,1,outgoing,233367
gb-chc-285776,CAFOD,21,,,,,Caritas DR Congo Goma Diocese,23,0,0,outgoing,200464
gb-chc-285776,CAFOD,21,,,,,Caritas Diocesana de Nacala,23,0,1,outgoing,152715
gb-chc-285776,CAFOD,21,,,,,Caritas Gokwe,23,0,0,outgoing,137194
gb-chc-285776,CAFOD,21,,,,,Caritas Harare,22,0,0,outgoing,68694
gb-chc-285776,CAFOD,21,,,,,Caritas India National Office,22,0,0,outgoing,29350
gb-chc-285776,CAFOD,21,,,,,Caritas Kenema,23,0,0,outgoing,61141
gb-chc-285776,CAFOD,21,,,,,Caritas Latin America & Caribbean,23,0,1,outgoing,41129
gb-chc-285776,CAFOD,21,,,,,Centre Olame,23,0,0,outgoing,729216
gb-chc-285776,CAFOD,21,,,,,Centro Sociojurídico para la Defensa Territorial SIEMBRA,22,0,0,outgoing,133779
gb-chc-285776,CAFOD,21,,,,,Centro de Comunicación y Desarrollo Andino,23,0,0,outgoing,24307
gb-chc-285776,CAFOD,21,,,,,Centro de Comunicación y Desarrollo Andino,23,0,1,outgoing,138913
gb-chc-285776,CAFOD,21,,,,,Commission Episcopale Ad Hoc pour les ressources naturelles,22,0,0,outgoing,10680
gb-chc-285776,CAFOD,21,,,,,Commission for Ecology of the Conference of Catholic Bishops of India (CCBI),22,0,0,outgoing,13372
gb-chc-285776,CAFOD,21,,,,,Concert d’Actions des Jeunes et Enfants Défavorisés,23,0,0,outgoing,41171
gb-chc-285776,CAFOD,21,,,,,Concert d’Actions des Jeunes et Enfants Défavorisés,23,0,1,outgoing,201887
gb-chc-285776,CAFOD,21,,,,,Consejo Episcopal Latinoamericano,23,0,0,outgoing,79534
gb-chc-285776,CAFOD,21,,,,,Corporacion de Apoyo a Comunidades Populares,23,0,0,outgoing,39894
gb-chc-285776,CAFOD,21,,,,,Cáritas Brasileira,22,0,1,outgoing,237276
gb-chc-285776,CAFOD,21,,,,,Cáritas Brasileira Regional do Piauí,23,0,1,outgoing,97894
gb-chc-285776,CAFOD,21,,,,,Daughters of Mary & Joseph,80,0,0,outgoing,10439
gb-chc-285776,CAFOD,21,,,,,Derechos Humanos Sin Fronteras,23,0,0,outgoing,35002
gb-chc-285776,CAFOD,21,,,,,Diocese of Idah,90,0,1,outgoing,91993
gb-chc-285776,CAFOD,21,,,,,Diocese of Kotido,23,0,1,outgoing,124026
gb-chc-285776,CAFOD,21,,,,,Diocese of Moroto,23,0,1,outgoing,197336
gb-chc-285776,CAFOD,21,,,,,"Diocese of Yola, Justice and Peace Commission",23,0,1,outgoing,59746
gb-chc-285776,CAFOD,21,,,,,Fundación Cáritas de El Salvador,23,0,0,outgoing,28866
gb-chc-285776,CAFOD,21,,,,,"Fundación Equipo de Reflexión, Investigación y Comunicación /Radio Progreso",22,0,0,outgoing,23925
gb-chc-285776,CAFOD,21,,,,,Fundación Nuna Bolivia,23,0,0,outgoing,183871
gb-chc-285776,CAFOD,21,,,,,Hope Friendship for Development Organization,23,0,0,outgoing,122415
gb-chc-285776,CAFOD,21,,,,,Hutukara Associação Yanomami,23,0,0,outgoing,33160
gb-chc-285776,CAFOD,21,,,,,Jerusalem Legal Aid and Human Rights Centre,23,0,0,outgoing,109617
gb-chc-285776,CAFOD,21,,,,,Karuna Battambang Organisation,23,0,0,outgoing,279211
gb-chc-285776,CAFOD,21,,,,,Kebkabyia Small Holders Charitable Society,23,0,0,outgoing,55572
gb-chc-285776,CAFOD,21,,,,,Liberia Law Society,22,0,0,outgoing,63127
gb-chc-285776,CAFOD,21,,,,,Namati SL Limited,22,0,0,outgoing,28755
gb-chc-285776,CAFOD,21,,,,,Ovibashi Karmi Unnayan Program (OKUP),21,0,0,outgoing,175657
gb-chc-285776,CAFOD,21,,,,,Parroquia La Natividad,23,0,0,outgoing,34330
gb-chc-285776,CAFOD,21,,,,,"Pastoral Social - Caritas, Diocesis de la Verapaz",22,0,1,outgoing,82690
gb-chc-285776,CAFOD,21,,,,,Pastoral Social Caritas Bolivia,22,0,0,outgoing,87490
gb-chc-285776,CAFOD,21,,,,,Pastoral Social De La Diocesis De Chosica,23,0,1,outgoing,122462
gb-chc-285776,CAFOD,21,,,,,Pastoral Social Quibdó,23,0,1,outgoing,98533
gb-chc-285776,CAFOD,21,,,,,Peace and Community Action,23,0,0,outgoing,42555
gb-chc-285776,CAFOD,21,,,,,Ponlok Khmer Organization,23,0,0,outgoing,109542
gb-chc-285776,CAFOD,21,,,,,Province de l'Eglise Anglicane du Congo (PEAC),90,0,1,outgoing,130017
gb-chc-285776,CAFOD,21,,,,,RainWater Cambodia,23,0,0,outgoing,59733
gb-chc-285776,CAFOD,21,,,,,Red Muqui,22,0,0,outgoing,29655
gb-chc-285776,CAFOD,21,,,,,Secretariado Nacional de Pastoral Social,22,0,1,outgoing,89122
gb-chc-285776,CAFOD,21,,,,,Serving Humanity for Empowerment and Development,22,0,1,outgoing,61950
gb-chc-285776,CAFOD,21,,,,,Suomen Caritas RY,21,0,0,outgoing,16263
gb-chc-285776,CAFOD,21,,,,,Sustainable Action Group (SAG),22,0,1,outgoing,40921
gb-chc-285776,CAFOD,21,,,,,Symposium of Episcopal Conferences of Africa and Madagascar,21,0,1,outgoing,9107
gb-chc-285776,CAFOD,21,,,,,The Sisters of the Congregation of the Handmaids of the Holy Child Jesus,23,0,0,outgoing,405510
gb-chc-285776,CAFOD,21,,,,,The Sisters of the Congregation of the Handmaids of the Holy Child Jesus,23,0,1,outgoing,65122
gb-chc-285776,CAFOD,21,,,,,UBINIG (Policy Research for Development Alternative),22,0,0,outgoing,72705
gb-chc-285776,CAFOD,21,,,,,Uganda Catholic Commission for Justice and Peace,22,0,1,outgoing,48609
gb-chc-285776,CAFOD,21,,,,,United Peace Organization (UPO),22,0,0,outgoing,51946
gb-chc-285776,CAFOD,21,,,,,Vicariato Apostólico de Puerto Leguízamo – Solano,23,0,0,outgoing,40037
gb-chc-285776,CAFOD,21,,,,,Voluntary Network for Rural Helping and Development,23,0,0,outgoing,46563
gb-chc-285776,CAFOD,21,,,,,Yesh Din,22,0,0,outgoing,43422
gb-chc-285776,CAFOD,21,,CAFOD General Funds,,,,,0,0,incoming,6236868
gb-chc-285776,CAFOD,21,,CAFOD General Funds,,,,,0,1,incoming,3405924
gb-chc-292506,CARE International UK,21,,,,,CARE CISSD India - IU Vendor,,1,0,outgoing,44784
gb-chc-292506,CARE International UK,21,,The James Percy Foundation,,,,,1,0,incoming,318250
gb-chc-292506,CARE International UK,21,,"The Royal Botanic Gardens, Kew",,,,,1,0,incoming,383000
xm-dac-47015,CGIAR,80,,,,,(Direct expenditure),,0,0,outgoing,146841150
xm-dac-47015,CGIAR,80,,,,,(Direct expenditure),,0,1,outgoing,53737349
xm-dac-47015,CGIAR,80,xm-dac-41122-g02701,Australia,10,,,,0,0,incoming,5113145
xm-dac-47015,CGIAR,80,xm-dac-41122-g02701,Australia,10,,,,0,1,incoming,1305448
xm-dac-47015,CGIAR,80,xm-dac-41122-g04801,Belgium,10,,,,0,0,incoming,3265840
xm-dac-47015,CGIAR,80,,CCGIAR Fund,10,,,,0,0,incoming,56094591
xm-dac-47015,CGIAR,80,,CCGIAR Fund,10,,,,0,1,incoming,37684279
xm-dac-47015,CGIAR,80,de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,0,0,incoming,25241521
xm-dac-47015,CGIAR,80,de-1,Federal Ministry for Economic Cooperation and Development (BMZ),10,,,,0,1,incoming,6172889
xm-dac-47015,CGIAR,80,fr,France,10,,,,0,0,incoming,3395700
xm-dac-47015,CGIAR,80,,Gates,10,,,,0,0,incoming,19355000
xm-dac-47015,CGIAR,80,,Gates,10,,,,0,1,incoming,6615000
xm-dac-47015,CGIAR,80,,India,70,,,,0,0,incoming,295335
xm-dac-47015,CGIAR,80,,India,70,,,,0,1,incoming,292865
xm-dac-47015,CGIAR,80,xm-dac-41122-g21601,Ireland,10,,,,0,0,incoming,1027775
xm-dac-47015,CGIAR,80,xm-dac-41122-g23101,Japan,10,,,,0,0,incoming,194463
xm-dac-47015,CGIAR,80,xm-dac-41122-g23101,Japan,10,,,,0,1,incoming,145848
xm-dac-47015,CGIAR,80,,"Korea, Republic",10,,,,0,0,incoming,245000
xm-dac-47015,CGIAR,80,xm-dac-41122-g30001,Netherlands,10,,,,0,0,incoming,5880000
xm-dac-47015,CGIAR,80,xm-dac-41122-g30001,Netherlands,10,,,,0,1,incoming,11760000
xm-dac-47015,CGIAR,80,xm-dac-41122-g32401,Norway,10,,,,0,0,incoming,2575558
xm-dac-47015,CGIAR,80,ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,0,0,incoming,7621319
xm-dac-47015,CGIAR,80,ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,0,1,incoming,1524264
xm-dac-47015,CGIAR,80,xm-dac-12,United Kingdom,10,,,,0,0,incoming,15879923
xm-dac-47015,CGIAR,80,xm-dac-12,United Kingdom,10,,,,0,1,incoming,3129327
xm-dac-47015,CGIAR,80,xm-dac-302,United States,10,,,,0,0,incoming,27344956
xm-dac-47015,CGIAR,80,xm-dac-302,United States,10,,,,0,1,incoming,1928656
gb-coh-06274284,Carbon Trust,70,,,,za-cip-m2003011995,African Forum For Utility Regulators,,1,0,outgoing,152731
gb-coh-06274284,Carbon Trust,70,,,,us-ein-45-3807303,CrossBoundary LLC,,1,0,outgoing,166773
gb-coh-06274284,Carbon Trust,70,,,,ke-rco-pvt-q7urm5a,Ecobodaa Company Limited,,1,0,outgoing,186721
gb-coh-06274284,Carbon Trust,70,,,,gb-coh-02622374,Energy Saving Trust Ltd,,1,0,outgoing,630879
gb-coh-06274284,Carbon Trust,70,,,,tz-brla-145093112,GrowTRI B.V.,,1,0,outgoing,124279
gb-coh-06274284,Carbon Trust,70,,,,gb-sc-sc030289,MERCY CORPS EUROPE,21,1,0,outgoing,16366
gb-coh-06274284,Carbon Trust,70,,,,za-npo-048-364,SOUTHSOUTHNORTH PROJECTS (AFRICA) NPC,,1,0,outgoing,56864
gb-coh-06274284,Carbon Trust,70,,,,mu-cr-c134274,Shortlist Professionals Ltd (Mauritius),,1,0,outgoing,365532
gb-coh-06274284,Carbon Trust,70,,,,ke-rco-pvt-q7ubeej,Sokofresh Agri Innovations East Africa Limited,70,1,0,outgoing,132885
gb-coh-06274284,Carbon Trust,70,,,,xi-grid-grid.7836.a,University of Cape Town - ERC,,1,0,outgoing,292875
gb-coh-06274284,Carbon Trust,70,gb-gov-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,,,,1,0,incoming,9154955
za-npo-053-456,Centre for Economic Governance and Accountability in Africa,22,,,,,(Direct expenditure),,0,0,outgoing,159280
gb-chc-1105851,Christian Aid,21,,,,,(Unspecified org),,0,0,outgoing,708267
gb-chc-1105851,Christian Aid,21,,,,,Across Africa Development Organization,22,0,1,outgoing,115180
gb-chc-1105851,Christian Aid,21,,,,,Afghan Development Association (ADA),22,0,0,outgoing,281542
gb-chc-1105851,Christian Aid,21,,,,,Afghan Development Association (ADA),22,1,0,outgoing,351352
gb-chc-1105851,Christian Aid,21,,,,,Afghans 4 Tomorrow,22,1,0,outgoing,708271
gb-chc-1105851,Christian Aid,21,,,,,Africa Development Aid (ADA),22,0,0,outgoing,325091
gb-chc-1105851,Christian Aid,21,,,,,Africa Development Aid (ADA),22,0,1,outgoing,132456
gb-chc-1105851,Christian Aid,21,,,,,Africa Development Aid (ADA),22,1,0,outgoing,123272
gb-chc-1105851,Christian Aid,21,,,,,Africa Development Aid (ADA),22,1,1,outgoing,79200
gb-chc-1105851,Christian Aid,21,,,,,Agency for Humanitarian and Development Assistance for Afghanistan (AHDAA),24,1,0,outgoing,78325
gb-chc-1105851,Christian Aid,21,,,,,Alliance Technique d'Assistance au DÃ©veloppement,22,0,0,outgoing,53864
gb-chc-1105851,Christian Aid,21,,,,,Anglican Development Services Western limited,90,0,0,outgoing,46072
gb-chc-1105851,Christian Aid,21,,,,,Arab NGO Network for Development,90,0,0,outgoing,10000
gb-chc-1105851,Christian Aid,21,,,,,AsociaciÃ³n Civil Caja LÃºdica,22,0,0,outgoing,38899
gb-chc-1105851,Christian Aid,21,,,,,Association Service Rural dâ€™Approvisionnement et de Commercialisation,22,0,0,outgoing,64637
gb-chc-1105851,Christian Aid,21,,,,,Association Service Rural dâ€™Approvisionnement et de Commercialisation,22,1,0,outgoing,474012
gb-chc-1105851,Christian Aid,21,,,,,Association for Rural and Urban Needy,22,0,0,outgoing,84695
gb-chc-1105851,Christian Aid,21,,,,,Base Net,22,0,1,outgoing,438708
gb-chc-1105851,Christian Aid,21,,,,,CAN International,90,0,0,outgoing,5040
gb-chc-1105851,Christian Aid,21,,,,,CHAD - KMSS,90,0,0,outgoing,235011
gb-chc-1105851,Christian Aid,21,,,,,CHAD - KMSS,90,1,0,outgoing,46198
gb-chc-1105851,Christian Aid,21,,,,,Caritas Developpement Kasongo,21,0,1,outgoing,96257
gb-chc-1105851,Christian Aid,21,,,,,Catholic Diocese of Kitui,90,0,0,outgoing,32319
gb-chc-1105851,Christian Aid,21,,,,,Center for Economic and Social Rights,21,0,0,outgoing,2304
gb-chc-1105851,Christian Aid,21,,,,,Centre for Policy Dialogue,80,0,0,outgoing,18000
gb-chc-1105851,Christian Aid,21,,,,,Centre for Youth and Social Development,24,1,0,outgoing,12136
gb-chc-1105851,Christian Aid,21,,,,,Centro de Reflexion y Accion Social P. Juan Montalvo sj,22,0,0,outgoing,37705
gb-chc-1105851,Christian Aid,21,,,,,Cereal Growers Association,22,0,1,outgoing,32319
gb-chc-1105851,Christian Aid,21,,,,,Chabash Development and Health Initiative,22,1,0,outgoing,242248
gb-chc-1105851,Christian Aid,21,,,,,Chabash Development and Health Initiative,22,1,1,outgoing,120398
gb-chc-1105851,Christian Aid,21,,,,,Church World Service and Witness,90,0,0,outgoing,96717
gb-chc-1105851,Christian Aid,21,,,,,Church's Auxiliary for Social Action (CASA),24,0,0,outgoing,24239
gb-chc-1105851,Christian Aid,21,,,,,Circle for Integrated Community Development,22,0,0,outgoing,315393
gb-chc-1105851,Christian Aid,21,,,,,Coalition for Humanity,90,0,1,outgoing,115180
gb-chc-1105851,Christian Aid,21,,,,,Comision de Accion Social Menonita,23,0,0,outgoing,16159
gb-chc-1105851,Christian Aid,21,,,,,Community Initiative Facilitation & Assistance,24,0,0,outgoing,57590
gb-chc-1105851,Christian Aid,21,,,,,Community Initiative Facilitation & Assistance,24,0,1,outgoing,90079
gb-chc-1105851,Christian Aid,21,,,,,Concern for Women and Children Development Initiative,22,1,0,outgoing,45378
gb-chc-1105851,Christian Aid,21,,,,,Conseil pour lâ€™Education et le DÃ©veloppement (COPED),22,0,0,outgoing,60927
gb-chc-1105851,Christian Aid,21,,,,,Development Governance International Foundation,22,0,0,outgoing,62422
gb-chc-1105851,Christian Aid,21,,,,,Eglise du Christ au Congo Sud Kivu,90,1,0,outgoing,27140
gb-chc-1105851,Christian Aid,21,,,,,Ethiopian Evangelical Church Mekane Yesus,90,1,1,outgoing,52270
gb-chc-1105851,Christian Aid,21,,,,,FUNDE-Fundacion Nacional para el Desarrollo,22,0,0,outgoing,20000
gb-chc-1105851,Christian Aid,21,,,,,Fundacion de Estudios para la Aplicacion del Derecho,22,0,0,outgoing,69790
gb-chc-1105851,Christian Aid,21,,,,,Golden Pearl,22,0,0,outgoing,285474
gb-chc-1105851,Christian Aid,21,,,,,HLDO,22,0,0,outgoing,216928
gb-chc-1105851,Christian Aid,21,,,,,Haiti Survie,23,0,1,outgoing,75410
gb-chc-1105851,Christian Aid,21,,,,,Haiti Survie,23,1,1,outgoing,128511
gb-chc-1105851,Christian Aid,21,,,,,ISD: Iniciativa Social para la Democracia,24,0,0,outgoing,33988
gb-chc-1105851,Christian Aid,21,,,,xm-dac-63000,Imres,70,1,0,outgoing,232004
gb-chc-1105851,Christian Aid,21,,,,,Indo Global Social Service Society,22,0,0,outgoing,35065
gb-chc-1105851,Christian Aid,21,,,,,Instituto Centroamericano de Estudios Fiscales,80,0,0,outgoing,58233
gb-chc-1105851,Christian Aid,21,,,,,Jireh Doo Foundation,22,1,1,outgoing,169503
gb-chc-1105851,Christian Aid,21,,,,,Koe Koe Tech Foundation Inc.,22,0,0,outgoing,38988
gb-chc-1105851,Christian Aid,21,,,,,Local Resource Centre,22,0,0,outgoing,57852
gb-chc-1105851,Christian Aid,21,,,,,MPHA,22,0,0,outgoing,92524
gb-chc-1105851,Christian Aid,21,,,,,MPHA,22,1,0,outgoing,27252
gb-chc-1105851,Christian Aid,21,,,,,Mahatma Gandhi Seva Ashram,24,0,0,outgoing,158062
gb-chc-1105851,Christian Aid,21,,,,,Nagorik Uddyog,22,0,0,outgoing,54
gb-chc-1105851,Christian Aid,21,,,,,National Taxpayers Association,22,0,0,outgoing,44886
gb-chc-1105851,Christian Aid,21,,,,,Ntengwe for Community Development,24,0,0,outgoing,11116
gb-chc-1105851,Christian Aid,21,,,,,Office de DevÃ©loppement des Eglises EvangÃ©liques,90,0,0,outgoing,11090
gb-chc-1105851,Christian Aid,21,,,,,Organismo Cristiano de Desarrollo Integral de Honduras,24,0,0,outgoing,46072
gb-chc-1105851,Christian Aid,21,,,,,Organization for Coordination of Humanitarian Relief,22,0,0,outgoing,492723
gb-chc-1105851,Christian Aid,21,,,,,Organization for Coordination of Humanitarian Relief,22,1,0,outgoing,604643
gb-chc-1105851,Christian Aid,21,,,,,PRAXIS- Institute for Participatory Practices,80,0,0,outgoing,16752
gb-chc-1105851,Christian Aid,21,,,,,Pan African Climate Justice Network (PACJA),90,0,0,outgoing,61133
gb-chc-1105851,Christian Aid,21,,,,,Partnering Hope Into Action Foundation,22,0,0,outgoing,208669
gb-chc-1105851,Christian Aid,21,,,,,Partnering Hope Into Action Foundation,22,1,0,outgoing,7148
gb-chc-1105851,Christian Aid,21,,,,,Pastoralist Community Initiative Development and Assistance,23,0,0,outgoing,262402
gb-chc-1105851,Christian Aid,21,,,,,Pastoralist Community Initiative Development and Assistance,23,1,0,outgoing,85227
gb-chc-1105851,Christian Aid,21,,,,,Plataforma Internacional contra la Impunidad,90,0,0,outgoing,85778
gb-chc-1105851,Christian Aid,21,,,,,Rehabilitation Association and Agriculture Development for Afghanistan > (RAADA),23,1,1,outgoing,78722
gb-chc-1105851,Christian Aid,21,,,,,Sakhi Kendra,24,0,0,outgoing,27428
gb-chc-1105851,Christian Aid,21,,,,,Service Jesuite aux Migrants/Solidarite Fwontalye - Haiti,90,0,0,outgoing,102848
gb-chc-1105851,Christian Aid,21,,,,,Shan Women Development Network,24,1,1,outgoing,20262
gb-chc-1105851,Christian Aid,21,,,,,Social Awareness Society for Youths,24,0,0,outgoing,28677
gb-chc-1105851,Christian Aid,21,,,,,South Western Region Gender Network,22,0,0,outgoing,12249
gb-chc-1105851,Christian Aid,21,,,,,Sowers of Hope Congo,24,0,0,outgoing,57590
gb-chc-1105851,Christian Aid,21,,,,,Support For Peace and Education Development Programme,22,0,0,outgoing,93488
gb-chc-1105851,Christian Aid,21,,,,,Thazin Community Development Institute,22,1,0,outgoing,30623
gb-chc-1105851,Christian Aid,21,,,,,The Institute for Social Accountability,22,0,0,outgoing,40313
gb-chc-1105851,Christian Aid,21,,,,,Universal Intervention and Development Organization,22,0,0,outgoing,239060
gb-chc-1105851,Christian Aid,21,,,,,Uttaran,22,0,0,outgoing,96786
gb-chc-1105851,Christian Aid,21,,,,,WON - Kayin,22,0,0,outgoing,190086
gb-chc-1105851,Christian Aid,21,,,,,Zimbabwe National Council for the Welfare of Children,22,0,0,outgoing,9156
ie-chy-6998,Christian Aid Ireland,21,,,,,Asociacion Unidad Ecologica SalvadoreÃ±a,23,0,0,outgoing,13559
ie-chy-6998,Christian Aid Ireland,21,,,,,CORAMBIENTE,24,0,0,outgoing,70914
ie-chy-6998,Christian Aid Ireland,21,,,,,"Community Health, Justice and Peace Initiative for Development",24,0,0,outgoing,32319
ie-chy-6998,Christian Aid Ireland,21,,,,,Eglise du Christ au Congo Sud Kivu,90,0,0,outgoing,136256
ie-chy-6998,Christian Aid Ireland,21,,,,,Pastoralist Community Initiative Development and Assistance,23,0,0,outgoing,129241
ie-chy-6998,Christian Aid Ireland,21,,,,,Smile Again Africa Development Organization,22,1,0,outgoing,106259
gb-coh-02863827,ClientEarth,21,,,,,(Direct expenditure),,0,0,outgoing,1902080
gb-coh-02863827,ClientEarth,21,,,,,Cabinet Essono Ondo,,0,0,outgoing,16519
gb-coh-02863827,ClientEarth,21,,,,,Cabinet Essono-Ondo,,0,0,outgoing,19279
gb-coh-02863827,ClientEarth,21,,,,,Comptoir Juridique Junior,24,0,0,outgoing,76175
gb-coh-02863827,ClientEarth,21,,,,,EcoCare,,0,0,outgoing,12342
gb-coh-02863827,ClientEarth,21,,,,,FCI,24,0,0,outgoing,2773
gb-coh-02863827,ClientEarth,21,,,,,Foundation for Community Initiatives,22,0,0,outgoing,21441
gb-coh-02863827,ClientEarth,21,,,,,Foundation of Community Initiatives,,0,0,outgoing,9766
gb-coh-02863827,ClientEarth,21,,,,,HPA,22,0,0,outgoing,34148
gb-coh-02863827,ClientEarth,21,,,,,Heritage Partner's & Associates,,0,0,outgoing,17534
gb-coh-02863827,ClientEarth,21,,,,,Heritage Partners & Associates,,0,0,outgoing,75228
gb-coh-02863827,ClientEarth,21,,,,,IDEF,24,0,0,outgoing,9476
gb-coh-02863827,ClientEarth,21,,,,,Initiatives pour le Développement communautaire Et la conservation de la Forêt,,0,0,outgoing,6805
gb-coh-02863827,ClientEarth,21,,,,,Initiatives pour le Développement communautaire et la conservation de la Forêt (IDEF),,0,0,outgoing,15892
gb-coh-02863827,ClientEarth,21,,,,,RAIN,21,0,0,outgoing,10121
gb-coh-02863827,ClientEarth,21,,,,,Rain,22,0,0,outgoing,6641
gb-coh-02863827,ClientEarth,21,,,,,Raphael Kouame,22,0,0,outgoing,34251
gb-coh-02863827,ClientEarth,21,,,,,Raphael Kra,,0,0,outgoing,54409
gb-coh-02863827,ClientEarth,21,,,,,Raphaël Kra,,0,0,outgoing,14935
gb-coh-02863827,ClientEarth,21,,,,,Rights and Activity Initiative Network,,0,0,outgoing,27331
gb-coh-02863827,ClientEarth,21,,,,tci,TCI,22,0,0,outgoing,50019
gb-coh-02863827,ClientEarth,21,,,,,Taylor Crabbe Initiative,,0,0,outgoing,46788
gb-coh-02863827,ClientEarth,21,,,,,Taylor Crabbe Intiative,,0,0,outgoing,11131
gb-coh-02863827,ClientEarth,21,,,,,TaylorCrabbe Initiative,,0,0,outgoing,19221
gb-coh-02863827,ClientEarth,21,gb-gov-1,"UK - Foreign, Commonwealth Development Office (FCDO)",10,,,,0,0,incoming,1454151
nl-kvk-41160054,Cordaid,21,,,,,(Direct expenditure),,1,0,outgoing,9423
nl-kvk-41160054,Cordaid,21,,,,,Cordaid Central African Republic,21,1,0,outgoing,186176
nl-kvk-41160054,Cordaid,21,,,,nl-kvk-56484038,Foundation ICCO,21,1,0,outgoing,1011420
nl-kvk-41160054,Cordaid,21,,,,,N/A,40,0,0,outgoing,321845
nl-kvk-41160054,Cordaid,21,,,,nl-kvk-41198890,Plan International Netherlands,21,1,0,outgoing,1055358
nl-kvk-41160054,Cordaid,21,,,,nl-kvk-41197577,SOS kinderdorpen,21,1,0,outgoing,1011422
nl-kvk-41160054,Cordaid,21,,,,nl-kvk-41201463,Save the Children Netherlands,21,1,0,outgoing,1106798
nl-kvk-41160054,Cordaid,21,,,,nl-kvk-41149486,Stichting Vluchteling,21,1,0,outgoing,2066778
nl-kvk-41160054,Cordaid,21,,,,nl-kvk-41149287,Terre des Hommes Netherlands,21,1,0,outgoing,1073734
nl-kvk-41160054,Cordaid,21,,,,nl-kvk-41179943,World Vision Netherlands,60,1,0,outgoing,1094678
nl-kvk-41160054,Cordaid,21,ug-ngb-5914-129,AVSI Foundation - People for Development,21,,,,0,0,incoming,785055
nl-kvk-41160054,Cordaid,21,xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,1,0,incoming,4946023
nl-kvk-41160054,Cordaid,21,nl-kvk-27378529,Netherlands Enterprise Agency,10,,,,0,0,incoming,484249
nl-kvk-41160054,Cordaid,21,nl-kvk-72849770,Stichting Beheer Subsidiegelden Dutch Relief Alliance,60,,,,1,0,incoming,6577461
ch-fdjp-109458452,DCAF - Geneva Centre for Security Sector Governance,60,xm-dac-7,Ministry of Foreign Affairs of the Netherlands,10,,,,0,0,incoming,336903
ch-fdjp-109458452,DCAF - Geneva Centre for Security Sector Governance,60,se-0,Sweden,10,,,,0,0,incoming,664267
ch-fdjp-109458452,DCAF - Geneva Centre for Security Sector Governance,60,ch-4,Swiss Agency for Development and Cooperation (SDC),10,,,,0,0,incoming,958970
xm-dac-21-1,DFAT / Irish Aid,10,,,,,80:20 Educating/Acting For A Better World,,0,0,outgoing,129668
xm-dac-21-1,DFAT / Irish Aid,10,,,,action against hunger canada,Action Against Hunger Canada,,0,0,outgoing,194828
